speaker,item,start,label,duration,tp,f1,f2,f3
PL09,mimo,330.74,V1,0.0500,4,403.27,2961.91,4123.99
PL09,mimo,330.74,V1,0.0500,5,400.06,2871.17,4143.93
PL09,mimo,330.74,V1,0.0500,6,395.92,2773.53,4165.15
PL09,mimo,330.74,V1,0.0500,7,391.55,2683.32,3689.49
PL09,mimo,330.74,V1,0.0500,8,386.08,2584.84,3129.64
PL09,mimo,330.74,V1,0.0500,9,379.18,2474.94,3045.26
PL09,mimo,330.74,V1,0.0500,10,371.42,2371.78,4229.49
PL09,mimoza,352.379955,V1,0.0300,0,466.37,2509.28,4207.91
PL09,mimoza,352.379955,V1,0.0300,1,454.94,2526.40,4274.75
PL09,mimoza,352.379955,V1,0.0300,2,439.71,2546.38,4357.69
PL09,mimoza,352.379955,V1,0.0300,3,422.68,2567.71,4448.28
PL09,mimoza,352.379955,V1,0.0300,4,408.64,2395.54,3902.52
PL09,mimoza,352.379955,V1,0.0300,5,396.62,2092.50,2926.35
PL09,mimoza,352.379955,V1,0.0300,6,391.62,1931.30,2910.23
PL09,mimoza,352.379955,V1,0.0300,7,393.25,1903.81,3799.23
PL09,mimoza,352.379955,V1,0.0300,8,391.21,1884.51,4278.41
PL09,mimoza,352.379955,V1,0.0300,9,384.38,1875.92,4220.75
PL09,mimoza,352.379955,V1,0.0300,10,379.36,1759.14,3857.37
PL09,zimami,356.489977,V1,0.0300,0,323.02,3163.59,3531.57
PL09,zimami,356.489977,V1,0.0300,1,320.59,3067.57,3504.62
PL09,zimami,356.489977,V1,0.0300,2,317.84,2964.93,3474.81
PL09,zimami,356.489977,V1,0.0300,3,299.42,2734.74,3305.38
PL09,zimami,356.489977,V1,0.0300,4,278.23,2482.01,3111.27
PL09,zimami,356.489977,V1,0.0300,5,294.10,2369.93,3044.65
PL09,zimami,356.489977,V1,0.0300,6,321.35,2301.07,3017.20
PL09,zimami,356.489977,V1,0.0300,7,337.25,2332.49,3358.86
PL09,zimami,356.489977,V1,0.0300,8,347.81,2411.07,3874.16
PL09,zimami,356.489977,V1,0.0300,9,361.41,2444.83,4164.09
PL09,zimami,356.489977,V1,0.0300,10,377.07,2448.10,4300.75
PL09,zima,366.309977,V1,0.0300,0,357.87,2947.56,3358.43
PL09,zima,366.309977,V1,0.0300,1,361.70,2826.05,3312.05
PL09,zima,366.309977,V1,0.0300,2,367.65,2744.13,3275.79
PL09,zima,366.309977,V1,0.0300,3,379.41,2771.03,3267.37
PL09,zima,366.309977,V1,0.0300,4,390.39,2777.48,3277.44
PL09,zima,366.309977,V1,0.0300,5,397.85,2691.94,3370.70
PL09,zima,366.309977,V1,0.0300,6,405.15,2609.61,3476.74
PL09,zima,366.309977,V1,0.0300,7,410.88,2557.11,3701.79
PL09,zima,366.309977,V1,0.0300,8,416.53,2504.75,3924.08
PL09,zima,366.309977,V1,0.0300,9,416.27,2463.43,3923.19
PL09,zima,366.309977,V1,0.0300,10,416.00,2422.11,3922.29
PL09,mimo,380.369977,V1,0.0800,0,353.45,2447.11,3884.15
PL09,mimo,380.369977,V1,0.0800,1,363.50,2537.85,3829.75
PL09,mimo,380.369977,V1,0.0800,2,389.92,2698.31,3841.27
PL09,mimo,380.369977,V1,0.0800,3,386.85,2665.99,3892.87
PL09,mimo,380.369977,V1,0.0800,4,379.94,2641.40,3904.20
PL09,mimo,380.369977,V1,0.0800,5,375.16,2601.67,3537.30
PL09,mimo,380.369977,V1,0.0800,6,377.87,2548.31,3227.73
PL09,mimo,380.369977,V1,0.0800,7,384.74,2458.17,2931.74
PL09,mimo,380.369977,V1,0.0800,8,390.34,2327.22,2891.02
PL09,mimo,380.369977,V1,0.0800,9,401.23,2197.84,2916.39
PL09,mimo,380.369977,V1,0.0800,10,414.34,2066.98,2882.16
PL09,mimoza,400.469977,V1,0.0546,0,468.30,2181.61,4123.85
PL09,mimoza,400.469977,V1,0.0546,1,457.44,2178.98,4161.26
PL09,mimoza,400.469977,V1,0.0546,2,457.07,2211.38,4145.88
PL09,mimoza,400.469977,V1,0.0546,3,463.18,2288.32,4108.20
PL09,mimoza,400.469977,V1,0.0546,4,463.83,2355.61,4101.26
PL09,mimoza,400.469977,V1,0.0546,5,460.20,2328.63,4089.54
PL09,mimoza,400.469977,V1,0.0546,6,451.51,2218.79,4081.92
PL09,mimoza,400.469977,V1,0.0546,7,447.33,2302.98,4130.96
PL09,mimoza,400.469977,V1,0.0546,8,455.11,2358.42,4095.53
PL09,mimoza,400.469977,V1,0.0546,9,450.19,2446.94,4196.34
PL09,mimoza,400.469977,V1,0.0546,10,446.15,2496.99,4246.90
PL09,zimami,404.689977,V1,0.0300,0,337.61,3016.51,3306.94
PL09,zimami,404.689977,V1,0.0300,1,334.98,2969.06,3305.45
PL09,zimami,404.689977,V1,0.0300,2,331.95,2922.78,3309.31
PL09,zimami,404.689977,V1,0.0300,3,332.83,2806.27,3343.33
PL09,zimami,404.689977,V1,0.0300,4,334.40,2677.33,3382.67
PL09,zimami,404.689977,V1,0.0300,5,336.76,2577.74,3393.77
PL09,zimami,404.689977,V1,0.0300,6,339.37,2487.17,3396.18
PL09,zimami,404.689977,V1,0.0300,7,342.16,2424.95,3344.16
PL09,zimami,404.689977,V1,0.0300,8,345.04,2376.07,3266.53
PL09,zimami,404.689977,V1,0.0300,9,345.24,2315.57,3370.96
PL09,zimami,404.689977,V1,0.0300,10,343.62,2247.16,3599.22
PL09,zima,415.429977,V1,0.0500,0,315.50,2912.93,3571.88
PL09,zima,415.429977,V1,0.0500,1,322.61,2913.58,3424.85
PL09,zima,415.429977,V1,0.0500,2,329.73,2806.59,3300.57
PL09,zima,415.429977,V1,0.0500,3,334.71,2756.53,3226.74
PL09,zima,415.429977,V1,0.0500,4,343.01,2651.60,3159.48
PL09,zima,415.429977,V1,0.0500,5,354.62,2561.22,3050.11
PL09,zima,415.429977,V1,0.0500,6,367.45,2522.89,2884.01
PL09,zima,415.429977,V1,0.0500,7,376.36,2512.00,2699.32
PL09,zima,415.429977,V1,0.0500,8,381.77,2545.22,4057.28
PL09,zima,415.429977,V1,0.0500,9,329.37,1325.24,3465.97
PL09,zima,415.429977,V1,0.0500,10,306.63,637.79,2677.48
PL10,mimo,7.52,V1,0.1100,0,408.24,1641.93,2837.19
PL10,mimo,7.52,V1,0.1100,1,421.76,2181.59,3104.99
PL10,mimo,7.52,V1,0.1100,2,423.89,2513.18,3174.76
PL10,mimo,7.52,V1,0.1100,3,422.53,2866.26,3103.72
PL10,mimo,7.52,V1,0.1100,4,419.47,2926.04,3140.26
PL10,mimo,7.52,V1,0.1100,5,417.24,2742.17,3164.89
PL10,mimo,7.52,V1,0.1100,6,419.91,2489.37,3207.50
PL10,mimo,7.52,V1,0.1100,7,420.76,2346.99,3178.68
PL10,mimo,7.52,V1,0.1100,8,419.97,2495.12,3074.12
PL10,mimo,7.52,V1,0.1100,9,412.73,1884.21,2921.45
PL10,mimo,7.52,V1,0.1100,10,372.52,1677.40,2721.02
PL10,zima,34.139955,V1,0.0500,0,288.74,3061.42,3787.35
PL10,zima,34.139955,V1,0.0500,1,294.76,3085.97,3674.97
PL10,zima,34.139955,V1,0.0500,2,305.47,3102.90,3467.77
PL10,zima,34.139955,V1,0.0500,3,321.63,3040.78,3580.18
PL10,zima,34.139955,V1,0.0500,4,340.06,2991.49,3692.70
PL10,zima,34.139955,V1,0.0500,5,358.69,2938.56,3436.64
PL10,zima,34.139955,V1,0.0500,6,377.08,2760.73,2904.27
PL10,zima,34.139955,V1,0.0500,7,397.12,2174.42,2871.30
PL10,zima,34.139955,V1,0.0500,8,404.57,1826.29,2906.22
PL10,zima,34.139955,V1,0.0500,9,402.08,1639.19,2812.57
PL10,zima,34.139955,V1,0.0500,10,394.78,1556.34,2698.30
PL10,mimoza,40.429977,V1,0.0800,0,358.02,1594.12,3006.05
PL10,mimoza,40.429977,V1,0.0800,1,381.76,2063.75,3125.27
PL10,mimoza,40.429977,V1,0.0800,2,384.53,3108.59,4403.70
PL10,mimoza,40.429977,V1,0.0800,3,384.56,3145.84,4414.21
PL10,mimoza,40.429977,V1,0.0800,4,384.75,3161.26,4366.26
PL10,mimoza,40.429977,V1,0.0800,5,385.87,3196.75,4338.57
PL10,mimoza,40.429977,V1,0.0800,6,384.35,3192.04,4292.65
PL10,mimoza,40.429977,V1,0.0800,7,380.85,3057.91,4216.25
PL10,mimoza,40.429977,V1,0.0800,8,379.34,1500.31,2942.18
PL10,mimoza,40.429977,V1,0.0800,9,378.24,2640.95,4107.19
PL10,mimoza,40.429977,V1,0.0800,10,360.72,2236.62,4036.81
PL10,zimami,43.789977,V1,0.0500,0,350.98,2923.45,3926.41
PL10,zimami,43.789977,V1,0.0500,1,357.37,2922.96,3922.58
PL10,zimami,43.789977,V1,0.0500,2,359.97,2885.89,4057.64
PL10,zimami,43.789977,V1,0.0500,3,360.56,2889.28,3601.92
PL10,zimami,43.789977,V1,0.0500,4,363.93,2901.07,3470.36
PL10,zimami,43.789977,V1,0.0500,5,371.63,2888.60,3379.81
PL10,zimami,43.789977,V1,0.0500,6,385.36,2848.35,3186.12
PL10,zimami,43.789977,V1,0.0500,7,407.67,2818.95,3005.12
PL10,zimami,43.789977,V1,0.0500,8,414.03,2679.36,2834.78
PL10,zimami,43.789977,V1,0.0500,9,416.34,2304.38,2829.73
PL10,zimami,43.789977,V1,0.0500,10,412.14,1922.25,2821.52
PL10,mimo,85.759955,V1,0.1100,0,360.58,1844.81,2741.32
PL10,mimo,85.759955,V1,0.1100,1,375.24,2581.28,3110.19
PL10,mimo,85.759955,V1,0.1100,2,375.55,3086.39,4407.57
PL10,mimo,85.759955,V1,0.1100,3,371.13,3115.01,3517.35
PL10,mimo,85.759955,V1,0.1100,4,375.95,3122.74,4109.57
PL10,mimo,85.759955,V1,0.1100,5,388.53,3176.76,4444.63
PL10,mimo,85.759955,V1,0.1100,6,395.77,3170.09,4433.40
PL10,mimo,85.759955,V1,0.1100,7,399.70,3136.64,3968.60
PL10,mimo,85.759955,V1,0.1100,8,394.55,2785.72,3102.78
PL10,mimo,85.759955,V1,0.1100,9,381.95,2170.08,3062.49
PL10,mimo,85.759955,V1,0.1100,10,355.26,1775.35,3072.08
PL10,zima,111.929977,V1,0.0700,0,356.64,3021.56,3768.81
PL10,zima,111.929977,V1,0.0700,1,351.29,3021.29,3708.51
PL10,zima,111.929977,V1,0.0700,2,352.00,3031.61,3584.45
PL10,zima,111.929977,V1,0.0700,3,361.06,3028.04,3405.53
PL10,zima,111.929977,V1,0.0700,4,385.08,2997.91,3239.46
PL10,zima,111.929977,V1,0.0700,5,402.38,2796.44,2989.36
PL10,zima,111.929977,V1,0.0700,6,414.49,2288.72,2971.63
PL10,zima,111.929977,V1,0.0700,7,413.41,1911.99,3158.50
PL10,zima,111.929977,V1,0.0700,8,384.49,1872.98,3108.42
PL10,zima,111.929977,V1,0.0700,9,372.38,1872.93,2780.91
PL10,zima,111.929977,V1,0.0700,10,380.71,1742.32,2818.82
PL10,mimoza,118.379955,V1,0.0800,0,349.50,1818.93,2594.49
PL10,mimoza,118.379955,V1,0.0800,1,369.44,2101.52,2945.04
PL10,mimoza,118.379955,V1,0.0800,2,384.94,2519.50,2961.17
PL10,mimoza,118.379955,V1,0.0800,3,388.80,2850.03,3795.54
PL10,mimoza,118.379955,V1,0.0800,4,385.25,2949.39,4330.65
PL10,mimoza,118.379955,V1,0.0800,5,381.19,2975.84,3487.00
PL10,mimoza,118.379955,V1,0.0800,6,378.76,2953.40,3368.39
PL10,mimoza,118.379955,V1,0.0800,7,380.31,2931.39,3075.98
PL10,mimoza,118.379955,V1,0.0800,8,382.05,2759.39,2890.59
PL10,mimoza,118.379955,V1,0.0800,9,383.56,2233.30,2843.83
PL10,mimoza,118.379955,V1,0.0800,10,366.57,1715.81,2767.73
PL10,zimami,121.64,V1,0.0800,0,323.48,2790.48,4309.45
PL10,zimami,121.64,V1,0.0800,1,343.71,2883.94,4276.48
PL10,zimami,121.64,V1,0.0800,2,352.00,2898.29,3923.95
PL10,zimami,121.64,V1,0.0800,3,352.12,2966.63,4141.19
PL10,zimami,121.64,V1,0.0800,4,350.59,3069.02,3707.63
PL10,zimami,121.64,V1,0.0800,5,349.58,3078.33,3880.20
PL10,zimami,121.64,V1,0.0800,6,355.06,2953.02,4178.84
PL10,zimami,121.64,V1,0.0800,7,373.65,2850.03,3494.76
PL10,zimami,121.64,V1,0.0800,8,387.15,2475.18,2842.68
PL10,zimami,121.64,V1,0.0800,9,381.50,2086.23,2728.76
PL10,zimami,121.64,V1,0.0800,10,361.93,1918.51,2871.40
PL10,mimo,161.209977,V1,0.0900,0,379.22,1627.63,2547.55
PL10,mimo,161.209977,V1,0.0900,1,397.49,2089.00,2922.33
PL10,mimo,161.209977,V1,0.0900,2,403.38,2449.19,3042.71
PL10,mimo,161.209977,V1,0.0900,3,399.61,2330.68,3029.49
PL10,mimo,161.209977,V1,0.0900,4,389.49,2566.84,3029.23
PL10,mimo,161.209977,V1,0.0900,5,379.20,2660.43,3086.78
PL10,mimo,161.209977,V1,0.0900,6,379.49,2646.69,3152.97
PL10,mimo,161.209977,V1,0.0900,7,382.42,2794.61,3011.78
PL10,mimo,161.209977,V1,0.0900,8,385.67,2686.65,2896.24
PL10,mimo,161.209977,V1,0.0900,9,372.58,1904.02,2917.97
PL10,mimo,161.209977,V1,0.0900,10,355.80,1951.76,2737.28
PL10,zima,183.829977,V1,0.0800,0,329.15,2936.98,3917.33
PL10,zima,183.829977,V1,0.0800,1,334.33,2881.17,4098.34
PL10,zima,183.829977,V1,0.0800,2,340.72,2908.88,3437.95
PL10,zima,183.829977,V1,0.0800,3,344.16,2886.26,3283.12
PL10,zima,183.829977,V1,0.0800,4,347.00,2854.75,3265.30
PL10,zima,183.829977,V1,0.0800,5,353.96,2948.80,2977.21
PL10,zima,183.829977,V1,0.0800,6,366.79,2841.86,2976.63
PL10,zima,183.829977,V1,0.0800,7,382.90,2777.96,2930.53
PL10,zima,183.829977,V1,0.0800,8,405.14,2603.45,2709.99
PL10,zima,183.829977,V1,0.0800,9,341.27,1929.37,2660.57
PL10,zima,183.829977,V1,0.0800,10,322.86,1686.44,2676.67
PL10,mimoza,189.009977,V1,0.0700,0,364.51,2016.91,2718.54
PL10,mimoza,189.009977,V1,0.0700,1,370.03,2161.54,2762.88
PL10,mimoza,189.009977,V1,0.0700,2,364.96,2456.69,2762.41
PL10,mimoza,189.009977,V1,0.0700,3,362.35,2403.20,2787.25
PL10,mimoza,189.009977,V1,0.0700,4,358.32,2098.63,2808.99
PL10,mimoza,189.009977,V1,0.0700,5,358.34,2266.50,2866.85
PL10,mimoza,189.009977,V1,0.0700,6,360.87,2234.90,2889.57
PL10,mimoza,189.009977,V1,0.0700,7,361.28,1931.26,2828.06
PL10,mimoza,189.009977,V1,0.0700,8,362.56,2188.24,3638.68
PL10,mimoza,189.009977,V1,0.0700,9,343.01,1719.11,3267.14
PL10,mimoza,189.009977,V1,0.0700,10,323.11,1242.29,2638.64
PL10,zimami,191.9548295855616,V1,0.1052,0,2511.82,4434.35,4805.61
PL10,zimami,191.9548295855616,V1,0.1052,1,306.22,2975.85,4301.44
PL10,zimami,191.9548295855616,V1,0.1052,2,331.05,2774.60,4193.82
PL10,zimami,191.9548295855616,V1,0.1052,3,336.92,2791.75,4072.24
PL10,zimami,191.9548295855616,V1,0.1052,4,338.93,2819.58,4048.01
PL10,zimami,191.9548295855616,V1,0.1052,5,336.31,2738.87,4036.59
PL10,zimami,191.9548295855616,V1,0.1052,6,333.23,2673.76,3464.71
PL10,zimami,191.9548295855616,V1,0.1052,7,336.51,2540.79,3072.40
PL10,zimami,191.9548295855616,V1,0.1052,8,346.77,2401.71,2960.26
PL10,zimami,191.9548295855616,V1,0.1052,9,359.06,2053.79,2929.24
PL10,zimami,191.9548295855616,V1,0.1052,10,355.32,1729.21,2699.94
PL10,mimo,225.529932,V1,0.0800,0,345.83,1805.30,2459.80
PL10,mimo,225.529932,V1,0.0800,1,352.92,2312.42,3017.73
PL10,mimo,225.529932,V1,0.0800,2,363.57,2535.03,3017.29
PL10,mimo,225.529932,V1,0.0800,3,361.34,2751.57,3005.34
PL10,mimo,225.529932,V1,0.0800,4,357.88,2804.70,3025.94
PL10,mimo,225.529932,V1,0.0800,5,353.25,2810.97,3043.73
PL10,mimo,225.529932,V1,0.0800,6,352.01,2888.98,2965.51
PL10,mimo,225.529932,V1,0.0800,7,354.54,2800.27,2981.41
PL10,mimo,225.529932,V1,0.0800,8,357.13,2704.24,2954.46
PL10,mimo,225.529932,V1,0.0800,9,355.32,2421.52,2777.53
PL10,mimo,225.529932,V1,0.0800,10,353.28,1979.99,2772.60
PL10,zima,246.989977,V1,0.0600,0,340.50,2625.16,3892.72
PL10,zima,246.989977,V1,0.0600,1,341.09,2671.42,3645.08
PL10,zima,246.989977,V1,0.0600,2,347.52,2749.75,3399.83
PL10,zima,246.989977,V1,0.0600,3,361.44,2806.10,2932.40
PL10,zima,246.989977,V1,0.0600,4,375.23,2741.15,2802.93
PL10,zima,246.989977,V1,0.0600,5,389.70,2631.60,2736.76
PL10,zima,246.989977,V1,0.0600,6,407.32,2504.60,2750.90
PL10,zima,246.989977,V1,0.0600,7,418.32,2186.71,2750.29
PL10,zima,246.989977,V1,0.0600,8,410.37,1758.61,2719.87
PL10,zima,246.989977,V1,0.0600,9,379.74,1662.61,2488.13
PL10,zima,246.989977,V1,0.0600,10,374.71,1615.03,2425.39
PL10,mimoza,251.869977,V1,0.0600,0,337.47,2044.96,2629.22
PL10,mimoza,251.869977,V1,0.0600,1,348.56,2352.51,2852.46
PL10,mimoza,251.869977,V1,0.0600,2,344.73,2625.18,4313.35
PL10,mimoza,251.869977,V1,0.0600,3,336.75,2628.80,4225.89
PL10,mimoza,251.869977,V1,0.0600,4,342.94,2624.12,4235.38
PL10,mimoza,251.869977,V1,0.0600,5,353.51,2615.11,4077.20
PL10,mimoza,251.869977,V1,0.0600,6,353.44,2624.54,4066.35
PL10,mimoza,251.869977,V1,0.0600,7,352.06,2598.64,4310.46
PL10,mimoza,251.869977,V1,0.0600,8,360.01,2540.11,4003.66
PL10,mimoza,251.869977,V1,0.0600,9,349.22,2440.33,3810.67
PL10,mimoza,251.869977,V1,0.0600,10,338.95,2371.11,3994.90
PL10,zimami,254.329977,V1,0.0500,0,324.41,2884.28,3333.83
PL10,zimami,254.329977,V1,0.0500,1,326.87,2822.05,3130.11
PL10,zimami,254.329977,V1,0.0500,2,325.72,2829.09,3109.11
PL10,zimami,254.329977,V1,0.0500,3,324.43,2881.35,3050.85
PL10,zimami,254.329977,V1,0.0500,4,322.55,2795.86,3008.11
PL10,zimami,254.329977,V1,0.0500,5,321.80,2792.06,2931.87
PL10,zimami,254.329977,V1,0.0500,6,322.55,2788.70,2854.61
PL10,zimami,254.329977,V1,0.0500,7,323.72,2640.55,2802.39
PL10,zimami,254.329977,V1,0.0500,8,320.77,2291.88,2786.40
PL10,zimami,254.329977,V1,0.0500,9,303.49,1812.34,2798.13
PL10,zimami,254.329977,V1,0.0500,10,286.85,1814.75,2536.89
PL10,mimo,287.619955,V1,0.0500,0,376.89,2162.29,2946.09
PL10,mimo,287.619955,V1,0.0500,1,372.05,2312.36,2971.21
PL10,mimo,287.619955,V1,0.0500,2,361.85,2293.42,2980.90
PL10,mimo,287.619955,V1,0.0500,3,351.13,2211.46,2959.94
PL10,mimo,287.619955,V1,0.0500,4,349.11,2169.91,2916.14
PL10,mimo,287.619955,V1,0.0500,5,359.64,2213.10,2864.10
PL10,mimo,287.619955,V1,0.0500,6,379.15,2302.23,2827.36
PL10,mimo,287.619955,V1,0.0500,7,386.42,2283.46,2756.60
PL10,mimo,287.619955,V1,0.0500,8,387.90,2134.62,2717.68
PL10,mimo,287.619955,V1,0.0500,9,383.12,1875.10,2706.12
PL10,mimo,287.619955,V1,0.0500,10,373.01,1607.66,2688.91
PL10,zima,306.539955,V1,0.0600,0,2141.90,3433.51,4238.55
PL10,zima,306.539955,V1,0.0600,1,1890.25,3735.94,4208.44
PL10,zima,306.539955,V1,0.0600,2,280.85,2845.87,4173.79
PL10,zima,306.539955,V1,0.0600,3,359.66,2850.86,4062.83
PL10,zima,306.539955,V1,0.0600,4,374.32,2770.23,3584.75
PL10,zima,306.539955,V1,0.0600,5,377.88,2591.66,3227.63
PL10,zima,306.539955,V1,0.0600,6,380.47,2534.64,3110.31
PL10,zima,306.539955,V1,0.0600,7,388.49,2459.55,2935.82
PL10,zima,306.539955,V1,0.0600,8,400.71,2313.79,2740.58
PL10,zima,306.539955,V1,0.0600,9,406.32,2050.96,2749.47
PL10,zima,306.539955,V1,0.0600,10,380.57,1908.21,2687.73
PL10,mimoza,310.769977,V1,0.0329,0,300.51,1963.48,2861.66
PL10,mimoza,310.769977,V1,0.0329,1,291.20,2170.05,2842.84
PL10,mimoza,310.769977,V1,0.0329,2,284.01,2281.97,2897.19
PL10,mimoza,310.769977,V1,0.0329,3,279.60,2270.52,3046.93
PL10,mimoza,310.769977,V1,0.0329,4,278.01,2204.06,3054.66
PL10,mimoza,310.769977,V1,0.0329,5,278.89,2089.70,2938.69
PL10,mimoza,310.769977,V1,0.0329,6,278.06,1936.96,2710.15
PL10,mimoza,310.769977,V1,0.0329,7,276.24,1762.14,2416.85
PL10,mimoza,310.769977,V1,0.0329,8,277.41,1604.45,2335.45
PL10,mimoza,310.769977,V1,0.0329,9,279.67,1452.93,2330.40
PL10,mimoza,310.769977,V1,0.0329,10,280.45,1425.33,2323.77
PL10,zimami,313.029977,V1,0.0400,0,840.00,3214.65,4290.45
PL10,zimami,313.029977,V1,0.0400,1,268.68,2895.33,3873.71
PL10,zimami,313.029977,V1,0.0400,2,351.17,2851.78,3529.11
PL10,zimami,313.029977,V1,0.0400,3,360.40,2759.72,3221.29
PL10,zimami,313.029977,V1,0.0400,4,367.01,2619.45,3115.76
PL10,zimami,313.029977,V1,0.0400,5,371.25,2435.47,3193.64
PL10,zimami,313.029977,V1,0.0400,6,372.42,2320.66,3286.46
PL10,zimami,313.029977,V1,0.0400,7,369.74,2185.10,3294.83
PL10,zimami,313.029977,V1,0.0400,8,361.45,2014.27,3175.36
PL10,zimami,313.029977,V1,0.0400,9,334.89,2010.72,3383.14
PL10,zimami,313.029977,V1,0.0400,10,314.22,2049.06,3330.18
PL10,mimo,340.159955,V1,0.0300,0,296.43,1488.49,2371.11
PL10,mimo,340.159955,V1,0.0300,1,293.60,1494.76,2374.30
PL10,mimo,340.159955,V1,0.0300,2,290.56,1504.33,2381.53
PL10,mimo,340.159955,V1,0.0300,3,287.61,1513.63,2388.95
PL10,mimo,340.159955,V1,0.0300,4,287.72,1513.19,2403.52
PL10,mimo,340.159955,V1,0.0300,5,287.83,1512.76,2418.08
PL10,mimo,340.159955,V1,0.0300,6,291.28,1507.00,2423.95
PL10,mimo,340.159955,V1,0.0300,7,294.93,1500.94,2429.32
PL10,mimo,340.159955,V1,0.0300,8,294.61,1491.40,2418.40
PL10,mimo,340.159955,V1,0.0300,9,293.66,1481.31,2404.91
PL10,mimo,340.159955,V1,0.0300,10,295.45,1482.14,2404.89
PL10,zima,356.82,V1,0.0500,0,239.90,2798.94,4077.80
PL10,zima,356.82,V1,0.0500,1,337.50,2792.23,3988.08
PL10,zima,356.82,V1,0.0500,2,361.24,2767.24,4047.53
PL10,zima,356.82,V1,0.0500,3,374.57,2608.60,3548.44
PL10,zima,356.82,V1,0.0500,4,383.21,2418.64,3173.08
PL10,zima,356.82,V1,0.0500,5,390.09,2270.80,3195.87
PL10,zima,356.82,V1,0.0500,6,396.56,2193.68,3287.69
PL10,zima,356.82,V1,0.0500,7,401.45,2095.33,3123.09
PL10,zima,356.82,V1,0.0500,8,399.81,1948.30,3063.68
PL10,zima,356.82,V1,0.0500,9,396.44,1826.10,2905.18
PL10,zima,356.82,V1,0.0500,10,393.26,1775.21,2563.39
PL10,mimoza,360.789977,V1,0.0300,0,281.02,1595.92,2422.19
PL10,mimoza,360.789977,V1,0.0300,1,281.60,1589.16,2451.62
PL10,mimoza,360.789977,V1,0.0300,2,281.49,1589.75,2498.19
PL10,mimoza,360.789977,V1,0.0300,3,281.08,1593.52,2552.15
PL10,mimoza,360.789977,V1,0.0300,4,280.80,1592.94,2593.01
PL10,mimoza,360.789977,V1,0.0300,5,280.61,1589.63,2625.61
PL10,mimoza,360.789977,V1,0.0300,6,280.89,1598.85,2651.03
PL10,mimoza,360.789977,V1,0.0300,7,281.59,1619.22,2670.04
PL10,mimoza,360.789977,V1,0.0300,8,282.29,1645.02,2667.22
PL10,mimoza,360.789977,V1,0.0300,9,282.97,1677.59,2637.02
PL10,mimoza,360.789977,V1,0.0300,10,284.19,1695.16,2607.49
PL10,zimami,362.9,V1,0.0300,0,2509.46,3237.00,3985.12
PL10,zimami,362.9,V1,0.0300,1,2506.40,3194.41,3975.61
PL10,zimami,362.9,V1,0.0300,2,2499.79,3156.63,3972.27
PL10,zimami,362.9,V1,0.0300,3,2406.12,3183.76,4162.75
PL10,zimami,362.9,V1,0.0300,4,2299.67,3220.42,4381.68
PL10,zimami,362.9,V1,0.0300,5,1561.28,2815.34,3976.71
PL10,zimami,362.9,V1,0.0300,6,651.97,2290.79,3402.99
PL10,zimami,362.9,V1,0.0300,7,388.92,2111.02,3362.29
PL10,zimami,362.9,V1,0.0300,8,399.97,2077.48,3547.65
PL10,zimami,362.9,V1,0.0300,9,400.47,1983.48,3566.54
PL10,zimami,362.9,V1,0.0300,10,394.43,1851.98,3482.21
